Num	Epoch	a		    e		    i		     w		     Node		  M		     Name
--	-----	----------	----------	---------	---------	---------	-----------	-----------------
299	56800	2.8824819	0.1666510	18.3931000	174.5668500	249.8993000	2.7812166	Cheruskia
300	56800	2.9440201	0.0314417	14.1934300	289.3604000	351.8816300	344.1600889	Zerbinetta
301	56800	2.9706091	0.0674148	9.7449800	12.8977200	90.0535000	228.2564784	May
302	56800	2.6782430	0.1149529	6.1586400	239.7810900	95.1226500	291.6406137	Fiducia
303	56800	2.6641665	0.1962441	13.8505400	195.4694900	41.6244000	196.9095193	Dike
304	56800	2.3318356	0.0889891	3.6362200	66.1065700	96.6621500	174.0992755	Prymno
305	56800	2.5697756	0.2101718	12.7664400	131.5640000	71.8990700	76.7748073	Zwetana
306	56800	2.6624541	0.5338754	26.6942700	132.5056200	215.5572800	225.6773638	Ganymed
307	56800	2.3667054	0.1911106	4.8146800	298.2210900	160.1739600	63.5616662	Erigone
308	56800	2.5505308	0.1734963	3.0856300	47.4966100	85.9448900	298.3498923	Hamburga
309	56800	2.2885697	0.1725077	5.4347000	316.8796700	302.0427700	35.2314007	Geometria
310	56800	2.7687176	0.2379120	1.3894800	38.2414600	347.5588500	230.9246401	Irma
311	56800	2.5667359	0.1044487	15.0612200	275.1637400	133.0830800	18.9147874	Nipponia
312	56800	2.9097987	0.1728676	7.9262900	297.6080500	34.6888900	24.0979695	Erika
313	56800	2.9262972	0.1527412	5.0930500	267.8256100	350.6360200	215.8186321	Vindobona
314	56800	2.9537523	0.0509825	8.4884100	278.0438000	272.8688900	192.4037080	Aaltje
315	56800	2.7109199	0.1921157	13.8471100	297.3575500	124.1580600	249.0253280	Parysatis
316	56800	2.8742412	0.2048468	6.6941800	189.1516100	182.1209400	302.4913827	Nenetta
317	56800	2.7734792	0.2365857	16.8993200	195.2658100	193.2252900	266.1788282	Praxedis
318	56800	2.8015170	0.2047178	10.1693500	258.5937800	102.3793500	150.3564579	Megaira
319	56800	2.7629124	0.2469403	12.2257100	291.2425000	91.8588600	352.8081378	Octavia
320	56800	2.7269844	0.3226497	16.8860600	310.0710100	42.9842100	225.1687288	Marghanna
321	56800	2.3578187	0.1310465	5.5002600	334.3712300	354.7838800	32.5175437	Zelia
322	56800	2.4641455	0.1031420	5.2410100	177.2696300	286.1372300	97.4629970	Phyllis
323	56800	2.9660485	0.1237035	0.3975500	68.0302600	6.0124300	152.4266267	Ortrud
324	56800	2.4770134	0.0251864	15.8798900	56.3315600	178.4911000	79.8290377	Svea
325	56800	2.7217014	0.2169875	8.6811300	270.1312100	136.0484600	25.4829126	Caprera
326	56800	2.7729685	0.0901953	2.8470700	296.4051800	31.5866300	15.5372576	Siri
327	56800	2.8678578	0.1544546	24.9512400	31.0355500	235.1300700	229.0002999	Letaba
328	56800	2.8857900	0.0616694	4.0497500	122.3280800	61.1772100	263.8056499	Cornelia
329	56800	2.8872345	0.0166732	2.3559800	118.2746800	35.7113400	189.9589870	Bohlinia
330	56800	2.9792253	0.0455745	6.5574300	35.9757900	180.3527600	136.6280995	Sara
331	56800	2.9941333	0.1375156	10.6791200	288.0732600	46.3536300	141.8049902	Sorga
332	56800	2.8799388	0.1566599	15.1429200	333.3988600	15.5541200	261.1777798	Galilea
333	56800	2.9979013	0.2371806	12.6711300	276.0816300	134.5340600	311.3670008	Hercynia
334	56800	2.6511156	0.1482095	5.5902300	35.3620600	47.8986300	350.2221999	Burdigala
335	56800	2.7623082	0.2271491	6.2193000	269.5778800	67.3213300	60.9389134	Arduina
336	56800	2.5885422	0.2684909	15.6782900	88.2866500	243.3656900	47.4988334	Gersuind
337	56800	2.9200253	0.0595764	7.6667800	62.4879500	354.8204100	176.6218610	Ginevra
338	56800	2.6002998	0.2969133	12.0100900	81.3593300	349.9877000	143.4376169	Ambrosia
339	56800	2.7897427	0.3514766	26.3933600	264.2086400	141.9594100	125.5065960	Istria
340	56800	2.2863802	0.0850685	9.5727200	132.1464500	186.5022400	64.6351896	Austria
341	56800	2.5403807	0.1290855	14.8409000	125.8883400	183.9167200	183.8877253	Moskva
342	56800	2.5975388	0.1162987	14.8505900	108.9235600	21.8332200	320.8411338	Herodias
343	56800	2.6159300	0.2140211	5.4794800	119.7668500	156.7565300	32.9715096	Justitia
344	56800	2.7467287	0.1264586	4.7228300	274.1864600	181.0731500	198.0232974	Merxia
345	56800	2.8819682	0.1416285	14.3237200	174.3169200	209.8320900	160.6718046	Wilhelmina
346	56800	2.3814671	0.3009367	24.2331600	291.3172100	97.4046000	144.8250426	Brucia
347	56800	2.6091554	0.1922548	9.5252300	90.6628600	202.8152700	83.4374495	Mabella
348	56800	2.4026916	0.2221638	15.8526600	172.5036000	159.0825900	211.8321299	Olga
349	56800	2.7312080	0.1813645	15.8054000	183.6111700	52.8112400	133.8086634	Feodosia
350	56800	2.2514063	0.0960580	5.6522800	31.1472400	235.1085000	90.7531792	Lacadiera
351	56800	2.8003146	0.1608747	19.5613300	87.5029700	43.1341600	81.9382923	Rhoda
352	56800	2.5929352	0.1175793	6.8194900	126.1546800	248.9956200	44.3284851	Alemannia
353	56800	2.8838008	0.0557558	3.2752700	338.4631300	94.2054500	302.9577926	Nassovia
354	56800	2.5546772	0.0675254	7.3714100	210.8996200	49.1671300	250.7561317	Zeuxo
355	56800	2.7210540	0.0147700	9.1440600	349.4423600	79.4853900	354.2942537	Jugurtha
356	56800	2.7517677	0.2501536	6.7074400	338.2289300	48.3613000	248.7019036	Monterosa
357	56800	2.7773282	0.1275650	7.0014900	157.5405900	232.6506000	41.7653723	Holmia
358	56800	2.7849752	0.2572840	16.4781300	35.2878200	338.3989400	350.5902454	Punkaharju
359	56800	2.8033361	0.0798720	13.8995300	120.6116900	300.1476000	312.2662808	Franzia
360	56800	2.8724252	0.3076123	10.5006700	155.1092000	162.6022400	187.2189633	Eudora
361	56800	2.9190925	0.0825853	14.7946500	222.6123200	232.8962400	126.6753899	Camelia
362	56800	2.9215502	0.2304494	16.5257500	82.6840200	356.5397100	111.5702839	Catriona
363	56800	2.9301682	0.1159479	9.8670500	95.9245400	275.2584400	227.5597062	Terentia
364	56800	2.9703707	0.1744212	4.2955600	189.2532100	260.8568500	237.7677344	Ada
365	56800	2.9982986	0.0688312	13.3107800	47.3665600	183.0226800	199.6459144	Walpurga
366	56800	2.6078118	0.1231956	9.5326000	167.9568200	219.9948500	261.9643472	Lotis
367	56800	2.6351228	0.1265700	8.2297200	80.2175800	326.7194400	11.1266141	Fidelio
368	56800	2.4337372	0.1288162	2.6038700	16.6222200	323.5373000	322.3198112	Iphigenia
369	56800	2.7607341	0.2043197	4.3355400	84.7315200	120.1427800	4.5153040	Glauke
370	56800	2.8887308	0.0895531	1.1614000	137.6848900	231.4651200	105.2084688	Elvira
371	56800	2.2204867	0.1490090	6.0049400	312.9116500	105.5683800	324.6858734	Isara
372	56800	2.6697704	0.0563247	12.5113900	190.9745400	127.2779800	164.2949722	Pittsburghia
373	56800	2.6874768	0.2102188	12.0281400	264.8113500	128.9344400	55.6000916	Rhodope
374	56800	2.3619277	0.2749864	23.0186900	282.3881900	27.3101300	290.3327767	Wladilena
375	56800	2.5294108	0.0338807	14.8967200	287.5230300	43.5457000	190.2577709	Ludovica
376	56800	2.6489618	0.2256944	12.0755100	200.5128400	127.5505500	150.7998019	Xenia
377	56800	2.7165654	0.2024735	15.9568300	153.5786100	134.9747000	199.0856394	Weringia
378	56800	2.7474897	0.1149503	4.6767900	41.5981700	27.0642900	210.6122881	Eduarda
379	56800	2.7495566	0.1020668	19.0567400	190.8411100	17.4000300	90.1745002	Fini
380	56800	2.8557739	0.0743721	10.1135100	289.4093200	285.2949900	273.8685167	Jenny
381	56800	2.8942020	0.0808579	2.8918400	209.0269500	151.7262800	135.9167575	Calvinia
382	56800	2.9898010	0.0873781	6.4972400	278.5648900	130.0703100	215.8088846	Briseis
383	56800	2.9944160	0.0541979	4.9946800	245.9785100	163.3490300	279.3331376	Hammonia
384	56800	2.7186574	0.1312890	14.4086300	178.4646300	72.4495800	39.5533547	Muschi
385	56800	2.7303761	0.0803599	7.3695500	18.3135000	194.7984000	192.7474350	Holda
386	56800	2.2835431	0.0297160	3.8029800	193.6093500	29.2435100	165.8843603	Hedda
387	56800	2.8604953	0.1074253	15.5881200	87.3267800	61.3877300	304.5032898	Brasilia
388	56800	2.8624716	0.0414851	1.1322300	110.3175700	324.0284600	236.4600827	Ida
389	56800	2.5200643	0.0744336	13.7905800	177.3492200	187.5106600	352.8331099	Triberga
390	56800	2.8988845	0.0597647	6.4774000	174.0159200	142.5354700	82.3608089	Charis
391	56800	2.4192629	0.0910324	8.1224300	49.0024600	15.0440100	116.4243661	Hooveria
392	56800	2.5383783	0.1070844	4.2823200	105.9758300	351.8375700	15.4314018	Gabriella
393	56800	2.5932215	0.1529056	8.3779900	342.6940000	298.3556800	177.4082659	Jetta
394	56800	2.7192601	0.0701260	8.4147900	62.9463900	100.7853200	192.3792509	Botolphia
395	56800	2.7212232	0.2180023	12.8903700	247.9421500	104.6451500	287.3610647	Cora
396	56800	2.7364089	0.1601965	7.7178000	128.3916900	103.2356600	240.8093806	Moira
397	56800	2.7398369	0.2098619	6.8089400	96.8274500	274.5746600	43.2354741	Pamina
398	56800	2.7415107	0.1590351	2.5500400	21.7469600	249.9533800	268.1971374	Aeolia
399	56800	2.7462160	0.2191966	14.0747400	64.4393200	325.5185100	157.4081503	Thuringia
400	56800	2.7625422	0.1135722	3.1713900	324.3156000	229.3042800	326.5317122	Margarita
401	56800	2.7676530	0.0835292	13.8043800	299.0777100	46.1904400	21.9227882	Transvaalia
402	56800	2.7757392	0.0632292	7.1493500	306.7516200	354.8145700	42.3051903	Columbia
403	56800	2.7860975	0.1900601	8.6664800	260.1027600	36.4406600	297.0713076	Painleva
404	56800	2.8136921	0.0521648	6.0085000	357.3443100	267.8104900	141.0986898	Deborah
405	56800	2.8589756	0.0305118	13.5578600	295.1560100	105.8750700	141.4344961	Gunhild
406	56800	2.8845385	0.0439142	2.5869100	36.9989200	40.2853000	320.5283300	Florentina
407	56800	2.8973225	0.0026653	3.2274000	40.4285800	81.0224600	111.3232738	Claudia
408	56800	2.9710684	0.1205088	5.1243800	12.5327900	297.4385400	295.9381591	Galene
409	56800	2.1938234	0.1496684	3.3812100	144.2247500	247.3648500	191.9565844	Gisela
410	56800	2.8646235	0.1377009	11.5942700	298.0782400	208.9239700	288.2429484	Petunia
411	56800	2.8584298	0.2964540	4.8089200	3.6161000	6.4298200	78.6933419	Iva
412	56800	2.2867450	0.0855479	1.7653400	187.0924200	151.3808300	171.1049318	Roxane
413	56800	2.3450889	0.0703434	6.0690900	84.8607500	134.9389600	326.6462790	Eichsfeldia
414	56800	2.4320859	0.0679177	4.9600800	161.0435100	65.6961500	80.9035752	Vala
415	56800	2.3587992	0.2223167	8.0608000	57.5375200	233.8943200	142.9631649	Amalia
416	56800	2.6416826	0.1607287	13.7755600	5.9493200	83.5755100	171.4400550	Alsatia
417	56800	2.4049325	0.0944338	7.2262600	47.5605800	173.2457800	107.3656380	Kilia
418	56800	2.8982958	0.1347740	10.4149100	116.6688700	240.1313600	296.3945626	Seraphina
419	56800	2.8728242	0.1714677	10.1615700	23.9799200	323.7543300	118.2031248	Centenaria
420	56800	2.8864446	0.2303067	12.9842600	276.9013200	255.7761000	42.0996344	Rhodesia
421	56800	2.9381583	0.0689178	12.6106600	295.6694100	43.1643300	194.2031717	Naema
422	56800	2.6572219	0.1801595	1.2929600	143.0627000	301.8078700	309.4933156	Misa
423	56800	2.6846038	0.2081409	11.8977800	99.9702400	27.2633100	186.1258965	Tombecka
424	56800	2.9080533	0.1416115	6.1296600	325.2155600	101.0305700	11.1381688	Nike
425	56800	2.6346769	0.1633047	32.9004300	162.3242800	318.3061000	290.7529853	Barcelona
426	56800	2.9111734	0.1979364	12.4682100	127.7399200	252.6201400	70.8005236	Jokaste
427	56800	2.5829737	0.3437064	18.7215700	252.7035300	103.8690000	253.4951334	Edburga
428	56800	2.6592881	0.0552389	10.1995800	114.6144800	139.3046600	325.7573432	Musa
429	56800	2.7939181	0.1724431	2.7090000	148.1240700	276.0579200	97.7859051	Theresia
430	56800	2.3733442	0.1085727	8.1660800	44.0014700	22.5370000	278.0233616	Portlandia
431	56800	2.4150763	0.2421182	8.6441100	256.5927300	142.0491000	243.6898001	Esther
432	56800	2.4629211	0.0735104	5.9595300	23.3948400	85.1722700	153.3906799	Sulamitis
433	56800	2.4708671	0.0667126	4.0583600	11.3387500	246.8755500	60.5465193	Lameia
434	56800	2.5416887	0.0214996	5.2817800	235.5184700	164.8813000	300.2061734	Gudula
435	56800	2.5527244	0.2165725	4.1201600	165.6851100	133.7485000	291.3560351	Newtonia
436	56800	2.5876115	0.2198697	8.6204300	57.3691100	318.7161800	306.1136038	Brangane
437	56800	2.6176579	0.1666632	13.0436700	122.2037800	221.8797600	119.8081113	Sternberga
438	56800	2.6325974	0.1102726	2.7605100	246.5692900	13.5594300	194.0176422	Roswitha
439	56800	2.6652950	0.1877068	29.2717300	287.6848500	158.4913100	301.6932103	Varsavia
440	56800	2.7244204	0.0661559	4.8947000	125.6051400	142.3791600	300.6005779	Bavaria
441	56800	2.7735994	0.1007126	6.0090900	195.6443600	73.8955100	157.9825926	Tirza
442	56800	2.7924692	0.0568680	4.8281200	186.5354900	229.1346700	339.8891274	Eugenisis
443	56800	2.8054740	0.1743302	21.0543600	125.0297600	112.0152400	76.3822604	Olympiada
444	56800	2.8107780	0.1378780	17.3270700	251.8078600	115.8189500	55.6245167	Mombasa
445	56800	2.8107935	0.1014934	8.8735200	178.8907400	67.2098500	295.1530523	El Djezair
446	56800	2.8162237	0.0122477	2.8763100	239.9034100	226.7757100	28.3779829	Edda
447	56800	2.8861037	0.0752572	1.3139500	160.3102100	216.4873500	19.8669128	Dresda
448	56800	2.3280898	0.2221635	10.0932200	202.9158400	61.4234600	125.0063782	Tiflis
449	56800	2.5690249	0.1280780	7.3485000	224.5470800	232.7123100	144.5646739	Endymion
450	56800	2.7029928	0.1493526	5.8383400	287.3409900	115.7984400	95.7740606	Lova
451	56800	2.4498533	0.1539694	1.8162900	333.1395900	23.2530600	60.4742218	Ella
452	56800	2.6459193	0.1708156	10.8763300	114.2892200	302.9706900	209.9346260	Latvia
453	56800	2.4151330	0.1884632	5.2874900	322.0800300	10.7059500	14.5980065	Italia
454	56800	2.5527031	0.1742198	6.0654500	52.0769300	152.2561000	20.5078075	Russia
455	56800	2.3949773	0.1600135	20.4534900	121.2257000	158.9608700	275.0352518	Atropos
456	56800	2.6532650	0.1798026	17.6689700	261.6707400	100.9629200	330.9116218	Sheba
457	56800	2.7944790	0.1249882	15.7890200	309.1824600	36.0644300	199.4246035	Arizona
458	56800	2.7956181	0.1064572	13.3213500	19.8367600	309.4590200	81.1001872	Ursina
459	56800	2.4191117	0.1345307	2.2384800	291.7828700	291.2816000	291.5147668	Polana
460	56800	2.2158553	0.0405154	4.2345200	349.0707000	175.4572600	330.2616638	Photographica
461	56800	2.7704610	0.1134792	14.1371500	310.5041100	72.1503000	167.5547493	Crimea
462	56800	2.9391662	0.1690137	9.5095100	345.8194800	317.7297800	257.5111930	Majuba
463	56800	2.7831763	0.0934761	2.4847200	130.4448900	271.0874700	38.0654619	Agnia
464	56800	2.5297463	0.1150102	15.3950600	341.7589400	2.4263100	76.1095946	Otthild
465	56800	2.5347541	0.1105209	5.4589100	302.7180600	86.7239800	69.6692241	Lioba
466	56800	2.5352904	0.2086112	18.9218500	189.9730500	106.7027000	244.2845874	Sakuntala
467	56800	2.6469843	0.2659911	6.7407300	157.2865300	179.6073800	347.5524857	Mathilde
468	56800	2.7244546	0.1513312	9.6770600	202.6439000	120.6321800	71.1015188	Euryanthe
469	56800	2.7364439	0.1901085	10.1699900	52.6322100	350.0281800	238.4949778	Zambesia
470	56800	2.7383160	0.2240885	9.5286900	159.0050400	279.9880300	140.2888271	Admete
471	56800	2.8014355	0.1097854	5.3717400	26.9792100	52.5895100	168.2119299	Brita
472	56800	2.9145550	0.0946744	11.4555300	130.3255800	133.2376300	47.6112401	Lundmarka
473	56800	2.9925314	0.0892806	15.1618400	251.1960800	198.1593600	119.8899749	Rockefellia
474	56800	2.7234973	0.1650759	0.8663500	175.6814800	312.2021400	126.7078379	Garumna
475	56800	2.6233445	0.1299543	8.6165000	227.5309200	265.1413400	129.6299366	Metcalfia
476	56800	2.5353726	0.0608274	4.5094700	355.6469600	238.3700600	33.3147702	Montana
477	56800	2.9153077	0.1822497	4.1934200	37.3247400	315.7747800	291.1232545	Erna
478	56800	2.5413379	0.0940891	14.3277500	24.4574100	257.9911600	253.2636304	Lysistrata
479	56800	2.7848388	0.0863824	3.3506100	11.6892100	259.3966600	43.0216393	Delia
480	56800	2.6508046	0.1329122	12.1665900	190.5384300	305.2313300	313.9474923	Alma
481	56800	2.7466756	0.0771539	9.4705900	155.6630100	13.6830200	88.2950767	Oppavia
482	56800	2.1833580	0.1091057	5.5503600	220.7154400	11.7289700	73.9772618	Tea
483	56800	2.4307281	0.1285344	7.5655000	329.1304800	180.2998200	212.2734014	Bilkis
484	56800	2.4557128	0.0445960	10.9896100	64.2217900	173.3839500	157.2420272	Tjilaki
485	56800	2.6251592	0.1041260	12.3747300	178.3580700	317.0050700	236.4162223	Kuopio
486	56800	2.6877196	0.1193246	13.3792400	81.1198700	329.0110700	105.0329745	Hakone
487	56800	2.9222555	0.1367222	10.8502700	293.7898000	85.9533600	288.5244112	Forsytia
488	56800	2.9273934	0.1529321	9.2077800	207.9374200	49.9725500	268.3852897	Anneliese
489	56800	2.9318744	0.0685520	26.0738000	205.5775200	149.2030300	42.3735815	Chao
490	56800	2.9707035	0.2335251	6.1659200	210.4597400	180.6581700	79.0210267	Adrastea
491	56800	2.9832536	0.1810437	16.3285100	174.0456800	49.0289800	36.0167548	Imhilde
492	56800	2.3881680	0.2473752	7.3500200	61.7467100	263.3284100	141.6507962	Rhodia
493	56800	2.7923939	0.1365708	8.1261100	142.1266900	141.4055000	276.1369475	Anastasia
494	56800	2.8346169	0.0310893	2.5594000	55.6982600	38.7268200	200.9873211	Perseverantia
495	56800	2.7461272	0.2766526	17.9892800	215.0832200	70.7715900	293.3751593	Dudu
496	56800	2.6219105	0.2085291	10.2960200	18.9383700	29.5308000	264.9529783	Signe
497	56800	2.8738922	0.1419997	9.4745100	283.1164800	24.1506600	1.8938626	Piccolo
498	56800	2.6501169	0.2486547	14.9399100	227.3349200	218.2133700	85.4507348	Libera
499	56800	2.2192787	0.0958172	2.9421500	55.7557900	83.4702500	305.1103719	Amicitia
500	56800	2.5829761	0.2495068	18.6589100	228.4918700	105.4236500	25.0100031	Brenda
501	56800	2.6138015	0.1529124	12.6085500	338.8100400	338.2359000	77.4811293	Valborg
502	56800	2.6648186	0.1158574	4.5413400	4.0156500	350.7438900	175.6553881	Colchis
503	56800	2.7169940	0.1570532	6.0486600	217.7529500	140.6522700	151.4430181	Hedera
504	56800	2.8639233	0.1890855	12.0675500	15.9759900	330.4776600	185.6268719	Itha
505	56800	2.9813081	0.1277213	16.7171900	310.9959300	287.1990600	302.2994984	Tumilty
506	56800	2.8552871	0.0652399	1.5058200	62.0844300	351.0137000	75.0009328	Asteria
507	56800	2.2004225	0.1935825	5.6659100	293.5905300	29.1257800	134.1998724	California
508	56800	2.5660301	0.2842069	15.4093500	112.3985600	242.2964100	12.3612426	Joella
509	56800	2.8982116	0.0932430	11.7504900	114.6418700	261.6994300	20.7746286	Volga
510	56800	2.7422935	0.0793820	13.0857300	141.6356600	107.5572600	37.3839112	Edmee
511	56800	2.8694509	0.0573115	2.5448500	13.6961500	40.8510600	313.1410534	Neckar
512	56800	2.6970373	0.1392730	10.2447800	139.6595700	170.9191000	250.4851642	Melanie
513	56800	2.4233050	0.0977203	4.3162700	277.3832300	78.4627000	178.8930984	Raissa
514	56800	2.5429279	0.1766053	9.5011700	20.5755700	280.5901600	233.8228219	Aethusa
515	56800	2.5909872	0.1785251	11.3392500	284.5182100	125.6322400	261.6320785	Annika
516	56800	2.5947524	0.2372015	7.5799500	174.3378000	215.4696400	73.6004574	Desdemona
517	56800	2.6177518	0.2063619	19.9097200	1.1308200	318.4279800	287.3832110	Vinifera
518	56800	2.6648945	0.1155823	3.7198000	310.6831900	356.5736000	8.7686925	Fraternitas
519	56800	2.6858786	0.2342114	8.7280500	313.4087900	81.1466200	107.2306596	Antwerpia
520	56800	2.7779208	0.0273444	4.4396400	63.4961100	37.4242800	138.2780104	Antonia
521	56800	2.8918709	0.1298223	13.2827300	161.3712600	249.1691200	61.3951555	Itzigsohn
522	56800	2.9078771	0.0953919	5.4841100	267.2532300	318.7174500	12.0092739	Nofretete
523	56800	2.9150082	0.0933526	10.8761300	243.2531000	291.3406800	300.4891219	Aletta
524	56800	2.9310784	0.1004749	3.9111500	277.9914600	98.9210600	32.2132728	Marlene
525	56800	2.9639171	0.0895306	24.1629100	242.5530500	162.2318100	201.3667214	Durer
526	56800	2.9825042	0.0659026	7.9004200	48.2897900	10.7666300	145.7392751	Edwin
527	56800	2.9850765	0.2067713	2.7998900	316.5383100	256.1938600	171.4306735	Disa
528	56800	2.6693603	0.0867693	3.4916900	197.8033700	355.2051200	187.6212161	Raphaela
529	56800	2.5402144	0.2462586	7.6469300	343.0520100	359.7018700	272.2030904	Arnolda
530	56800	2.6785555	0.2074968	12.4904300	217.4267200	334.2975300	223.3533534	Irmgard
531	56800	2.8491973	0.0642911	3.1974100	220.5586300	97.4295400	230.8524491	Zeelandia
532	56800	2.9283735	0.3092061	26.1857100	264.7349000	150.0953900	67.9854925	Union
533	56800	2.3761932	0.1943550	26.6223000	188.7591300	305.4028200	296.1955633	Fuji
